time,resistance,resistance_smooth
0.0,100.34695982254246,100.44269756859248
0.002004008016032,100.2070692721475,100.52784498711306
0.0040080160320641,101.78886800979788,100.62480320392899
0.0060120240480961,100.51133748281184,100.73266124633584
0.0080160320641282,100.15291352567696,100.85050814162913
0.0100200400801603,100.54553875857776,100.97743291710445
0.0120240480961923,101.514471110554,101.11252460005731
0.0140280561122244,101.03006567727157,101.25487221778327
0.0160320641282565,101.69264923857384,101.40356479757789
0.0180360721442885,101.49800317463632,101.55769136673669
0.0200400801603206,101.57639203720358,101.71634095255524
0.0220440881763527,102.77070463536312,101.87860258232908
0.0240480961923847,101.69410584333276,102.04356528335376
0.0260521042084168,102.5113246952502,102.21031808292481
0.0280561122244488,102.3262970874283,102.37795000833782
0.0300601202404809,102.08538335881732,102.5455500868845
0.032064128256513,103.17604068064338,102.69719620150828
0.034068136272545,102.55991643359398,102.8236747620222
0.0360721442885771,103.12564392823658,103.07500368584464
0.0380761523046092,103.40442425405055,103.23406175498664
0.0400801603206412,103.09340439209028,103.36469060431817
0.0420841683366733,102.55944158719709,103.47936736225734
0.0440881763527054,103.94760142440695,103.60868821984393
0.0460921843687374,103.7005046634661,103.73192465218047
0.0480961923847695,103.52148734820632,103.83261984280387
0.0501002004008016,104.34743880422208,103.94641449479721
0.0521042084168336,104.78831707512748,104.05502356130089
0.0541082164328657,104.4058009730484,104.22178889151465
0.0561122244488977,104.7069426987252,104.31339008591233
0.0581162324649298,104.1138214973098,104.37813807783698
0.0601202404809619,104.04008694017747,104.42169693067763
0.0621242484969939,104.7128071604054,104.46772932524154
0.064128256513026,105.0418199399474,104.60905927240421
0.0661322645290581,104.0489286408761,104.65376164044403
0.0681362725450901,104.56270742530414,104.67244377419225
0.0701402805611222,104.4001158622845,104.74609850260954
0.0721442885771543,104.66787613102191,104.80737804812415
0.0741482965931863,105.13730866487704,104.79024355498096
0.0761523046092184,104.56334234883556,104.83408992723872
0.0781563126252505,105.48401124487532,104.89329788134043
0.0801603206412825,104.86313772287626,104.89199738423737
0.0821643286573146,104.6706793261529,104.93979149461535
0.0841683366733466,104.35758550639164,104.96543148783668
0.0861723446893787,104.45125090574275,105.01068462203246
0.0881763527054108,105.54185904385147,105.02739211390411
0.0901803607214428,105.76334317506486,105.03485965210642
0.0921843687374749,105.26051187766598,104.94319757618251
0.094188376753507,103.97453514067938,104.89062064190723
0.096192384769539,104.91068577685924,104.90653611471801
0.0981963927855711,105.82437136608264,104.80326480216755
