time,resistance,resistance_smooth
0.0,99.03932341222364,99.49328148893717
0.002004008016032,100.47113630119634,99.73966945490885
0.0040080160320641,99.43436669512548,99.98386393553831
0.0060120240480961,100.16732938916644,100.22553783881257
0.0080160320641282,100.50431949095491,100.46436407271865
0.0100200400801603,101.07065308211632,100.70001554524357
0.0120240480961923,101.59223260810182,100.93216516437437
0.0140280561122244,101.10078168793548,101.16048583809807
0.0160320641282565,101.79507196396736,101.38465047440168
0.0180360721442885,100.39993223022404,101.60433198127224
0.0200400801603206,101.72363700131456,101.81920326669677
0.0220440881763527,102.34536451330288,102.02893723866231
0.0240480961923847,102.01720009746516,102.23320680515586
0.0260521042084168,102.05781540757886,102.43168487416446
0.0280561122244488,103.30254719980712,102.62404435367513
0.0300601202404809,102.20708026856592,102.80995815167117
0.032064128256513,102.48274465353995,102.95917387238565
0.034068136272545,103.77808187334344,103.18135717710021
0.0360721442885771,103.22875937419792,103.35238879222592
0.0380761523046092,103.57574860476775,103.45973576215398
0.0400801603206412,103.95333041740363,103.60048052771651
0.0420841683366733,103.91556499451688,103.73232037703842
0.0440881763527054,104.19950681390532,103.89805565399851
0.0460921843687374,104.08665905429466,104.00670938147623
0.0480961923847695,104.0054530126366,104.15899078434471
0.0501002004008016,104.0849913563578,104.1749714294867
0.0521042084168336,104.2368438854972,104.25482629801665
0.0541082164328657,104.57063050543324,104.38518729090903
0.0561122244488977,103.55004342881097,104.43258160142605
0.0581162324649298,105.05306961656986,104.48196834983337
0.0601202404809619,104.76024459198818,104.56934366032934
0.0621242484969939,104.74268685568984,104.57572854557783
0.064128256513026,104.30855856580231,104.62712910041904
0.0661322645290581,103.77297117988952,104.71743205465462
0.0681362725450901,105.2808735471115,104.76745455296519
0.0701402805611222,104.60653394702936,104.77726967862198
0.0721442885771543,105.04963744663728,104.80875592872849
0.0741482965931863,104.67577856753296,104.85105453572608
0.0761523046092184,105.09852679957793,104.92890126587766
0.0781563126252505,104.58201621024716,104.97890621954141
0.0801603206412825,105.56015697211896,105.00355485740488
0.0821643286573146,105.13313588894702,104.98861907769684
0.0841683366733466,104.3201021743904,104.92241616979257
0.0861723446893787,105.32387480542742,104.919108513716
0.0881763527054108,104.94434007741955,104.86830645023902
0.0901803607214428,105.15137164940414,104.89416606074873
0.0921843687374749,105.53147415453503,104.91195390092706
0.094188376753507,104.3820322547771,104.87480324180085
0.096192384769539,104.4100834548395,104.83337840618512
0.0981963927855711,104.3075689977276,104.67800792563673
0.1002004008016032,105.16634847028637,104.6724678290085
0.1022044088176352,104.98136964484398,104.58141099445255
0.1042084168336673,104.53517314452536,104.48895138322038
0.1062124248496994,103.7309854884079,104.32224786825938
0.1082164328657314,103.73544530101216,104.23297134064507
0.1102204408817635,103.69035902686603,104.13697658549603
0.1122244488977955,104.17348686484188,104.0508277095975
0.1142284569138276,105.2537252606149,103.96091759900332
0.1162324649298597,104.25001914528023,103.79638737828934
0.1182364729458917,103.81579157219336,103.64520515876546
0.1202404809619238,103.28258321177157,103.55702663725783
0.1222444889779559,102.74563871347668,103.44927235596433
0.1242484969939879,103.46342774789532,103.3504487811267
0.12625250501002,102.67041105178488,103.21224168029156
0.1282565130260521,103.98034164846987,103.09266496752183
0.1302605210420841,101.97959760270898,102.94633385343937
0.1322645290581162,102.58903149676568,102.86484379505814
0.1342685370741483,102.71865567697796,102.78380456576329
0.1362725450901803,103.76969024890084,102.7034053062421
0.1382765531062124,102.5080308875278,102.56636985047172
0.1402805611222445,101.74159705631632,102.40826001094884
0.1422845691382765,102.21714539845554,102.22056888752218
0.1442885771543086,101.71982891695464,102.04126203108189
0.1462925851703406,102.14623430752026,101.95491376146397
0.1482965931863727,102.84634165765186,101.82545828845238
0.1503006012024048,101.1370798309892,101.71555064192859
0.1523046092184368,101.54604728755469,101.60001167167977
0.1543086172344689,101.82379662065902,101.40633704868989
0.156312625250501,101.50733128345328,101.20896624824479
0.158316633266533,100.91600245071676,101.00964990015652
0.1603206412825651,101.12072195655831,100.88058191003412
0.1623246492985972,100.5402411498348,100.64982287877507
0.1643286573146292,100.30607539785234,100.43256412485051
0.1663326653306613,99.66149586534542,100.20273840726121
0.1683366733466933,99.62094947347995,100.02493395428719
0.1703406813627254,99.61032192123344,99.79353606900219
0.1723446893787575,99.83768603175136,99.52535352975579
0.1743486973947895,100.03467225738244,99.3439472047041
0.1763527054108216,99.35833188202828,99.11749713789645
0.1783567134268537,99.4160305600386,98.92162420185836
0.1803607214428857,98.49242530891102,98.75998802155932
0.1823647294589178,97.6580761406395,98.50735524402207
0.1843687374749499,98.20100034689156,98.29486057443306
0.1863727454909819,98.77876883676352,98.14025764520271
0.188376753507014,97.83630090382348,98.02437674578456
0.1903807615230461,97.49769721390574,97.87247923073639
0.1923847695390781,97.30294169691338,97.75805269552417
0.1943887775551102,97.186134462451,97.63244463151261
0.1963927855711422,97.36241047763184,97.45284063178148
0.1983967935871743,97.48739393756182,97.2311644110442
0.2004008016032064,97.59293946491783,97.0257287341754
0.2024048096192384,97.6530484978787,96.84329424381885
0.2044088176352705,96.250752890222,96.69402238173659
0.2064128256513026,96.50808407384817,96.57998899729874
0.2084168336673346,96.23662926999984,96.48261265602831
0.2104208416833667,96.45894333144616,96.40306504904872
0.2124248496993988,96.91186286448595,96.2572809459823
0.2144288577154308,96.72205984199812,96.0338762205295
0.2164328657314629,96.12100392189735,95.90278201961985
0.2184368737474949,95.18283037508073,95.76888986769491
0.220440881763527,95.36206575891828,95.65896628550422
0.2224448897795591,94.83078185388337,95.56407346888841
0.2244488977955911,94.42981617962955,95.39832704052608
0.2264529058116232,95.32602898048624,95.25949506383313
0.2284569138276553,95.74012850812508,95.1301769434198
0.2304609218436873,95.57712688520344,95.02104281779887
0.2324649298597194,95.3126887044311,94.95439613418864
