time,resistance,resistance_smooth
0.0,101.24252284562338,100.50595107003811
0.002004008016032,99.84675878158812,100.65112705742088
0.0040080160320641,100.83730455160293,100.79688968194412
0.0060120240480961,101.09584255168124,100.943084104407
0.0080160320641282,100.19295442767528,101.08955548560873
0.0100200400801603,101.37180033217564,101.23614898634843
0.0120240480961923,101.25927762731244,101.38270976742528
0.0140280561122244,101.76927607531856,101.52908298963848
0.0160320641282565,102.66139466004716,101.67511381378716
0.0180360721442885,101.4337094276153,101.82064740067054
0.0200400801603206,102.63121675003003,101.96552891108774
0.0220440881763527,101.78454392757848,102.10960350583795
0.0240480961923847,102.46910520499576,102.25271634572036
0.0260521042084168,101.93316328094404,102.3947125915341
0.0280561122244488,101.7921998716244,102.53543740407838
0.0300601202404809,103.4794088188225,102.67473594414865
0.032064128256513,103.56255788589752,102.85065043873688
0.034068136272545,102.38731177784872,102.96580841027476
0.0360721442885771,102.89852039482496,103.11842527869456
0.0380761523046092,102.84981111756878,103.25751081213667
0.0400801603206412,102.99177210544684,103.34656496539
0.0420841683366733,102.68809777701148,103.46625469208126
0.0440881763527054,103.75061821694062,103.53858189911995
0.0460921843687374,104.7515447276674,103.63605440670673
0.0480961923847695,103.93130453361736,103.83802759769375
0.0501002004008016,104.2194747893138,103.92342254513072
0.0521042084168336,103.86299499594256,104.06524970520917
0.0541082164328657,104.32423561496256,104.14963286017746
0.0561122244488977,105.02672007158564,104.26314464759744
0.0581162324649298,102.94719407694744,104.29460468269404
0.0601202404809619,104.96359857630098,104.35323611973766
0.0621242484969939,104.67059462966402,104.52155361677094
0.064128256513026,104.4008600222382,104.58616604526392
0.0661322645290581,104.2882047810912,104.64454600779747
0.0681362725450901,104.65621474586592,104.71644568045824
0.0701402805611222,104.45993925273972,104.77762473545812
0.0721442885771543,104.65060237210392,104.84316553402977
0.0741482965931863,105.3987808388058,104.82995177022322
0.0761523046092184,105.38177739359864,104.80723428519322
0.0781563126252505,104.0591415048632,104.90345823538291
0.0801603206412825,104.99348078020492,104.91149405619724
0.0821643286573146,104.86517543760569,104.90247675476985
0.0841683366733466,105.039144912917,104.92469555248952
0.0861723446893787,104.88328800526592,104.94143008346023
0.0881763527054108,105.89139138906188,105.0077455385787
0.0901803607214428,104.86766698803932,104.93660791606604
0.0921843687374749,103.83984395858243,104.91951714690472
0.094188376753507,106.0360301486729,104.88448939544494
0.096192384769539,104.92851186109424,104.88037972468824
0.0981963927855711,104.73609541899164,104.82774287118707
0.1002004008016032,104.43687035544976,104.77542914362209
0.1022044088176352,103.86182296015548,104.71013280707048
0.1042084168336673,104.50871358306404,104.64990680845527
0.1062124248496994,105.4428112612839,104.62851098699393
0.1082164328657314,103.8838191156632,104.57561912155072
0.1102204408817635,104.661789594703,104.44781742211124
0.1122244488977955,105.20455692183604,104.37546728598046
0.1142284569138276,103.97334325432011,104.30686879126883
0.1162324649298597,104.15758003181924,104.19215674437885
0.1182364729458917,103.584461322642,104.03368397118264
0.1202404809619238,103.80776049222852,103.99630222373042
0.1222444889779559,104.29646204508327,103.81762686564885
0.1242484969939879,104.32021979484736,103.62275285195457
0.12625250501002,103.09199963601075,103.53181965306348
0.1282565130260521,103.47624585600832,103.40727449900245
0.1302605210420841,103.45849372367022,103.26978382409153
0.1322645290581162,103.14833628349784,103.11775576208072
0.1342685370741483,102.77208498745316,102.87248963191561
0.1362725450901803,102.31931661332077,102.62676937657247
0.1382765531062124,102.71081463040338,102.47819365263717
0.1402805611222445,102.5644196792734,102.25060350135682
0.1422845691382765,101.83740070640714,102.02677068922107
0.1442885771543086,101.0581953900016,101.8539444098364
0.1462925851703406,101.65854357276616,101.65174278397164
0.1482965931863727,102.12471824447807,101.43881517007149
0.1503006012024048,100.37032074504287,101.23729204058141
0.1523046092184368,102.05040945331412,101.01995142361906
0.1543086172344689,100.99785210803726,100.81670787163954
0.156312625250501,100.7496566091767,100.6809113257368
0.158316633266533,100.16077988575351,100.4532221782924
0.1603206412825651,99.80278458934816,100.20521528301296
0.1623246492985972,99.247354853402,100.0301646704478
0.1643286573146292,100.02926099906624,99.82356747109593
0.1663326653306613,100.4130280857104,99.65585297553547
0.1683366733466933,99.31078247039822,99.46165413151436
0.1703406813627254,99.14122136147256,99.33389944509241
0.1723446893787575,99.6416264020671,99.22010702162633
0.1743486973947895,99.27787773250328,99.04696316551106
0.1763527054108216,98.6350841110562,98.82860126522894
0.1783567134268537,98.90991525718836,98.67300086763795
0.1803607214428857,97.90373040792817,98.52734254702393
0.1823647294589178,98.19804744911156,98.34119182038951
0.1843687374749499,98.46623978804304,98.25963878061067
0.1863727454909819,97.2250964983657,98.17155488178727
0.188376753507014,97.8450523399516,98.06596756900616
0.1903807615230461,98.84672841308252,97.95360156253706
0.1923847695390781,97.66418075739968,97.80856047472525
0.1943887775551102,98.30746108526452,97.55131173203915
0.1963927855711422,97.39036922569706,97.3630504488075
0.1983967935871743,97.59849329571486,97.25096118781491
0.2004008016032064,96.73260705805792,97.1187342550692
0.2024048096192384,96.36792131915772,96.95625616669693
0.2044088176352705,96.94416300954396,96.84248485569451
0.2064128256513026,97.16700637667222,96.70692936976978
0.2084168336673346,96.54944472446776,96.58772628120444
0.2104208416833667,97.15228420996397,96.45569112346988
0.2124248496993988,96.44583095915571,96.27454271153157
0.2144288577154308,96.10825422471034,96.12796361683073
0.2164328657314629,95.36044759517942,96.02768606948636
0.2184368737474949,95.44286810951289,95.89934632586112
0.220440881763527,94.8607414235219,95.74384912262833
0.2224448897795591,94.9118874326975,95.64728856608187
0.2244488977955911,96.63072859240768,95.5386640318217
0.2264529058116232,96.29267807054246,95.50759666531863
0.2284569138276553,95.49098049815026,95.38808181909013
0.2304609218436873,94.94345703579856,95.3726591720793
0.2324649298597194,95.4087594291491,95.31684030807864
0.2344689378757515,95.08145228774258,95.2154561406459
0.2364729458917835,95.45544246489678,95.13951177738882
0.2384769539078156,94.61301639833664,95.09314729782034
0.2404809619238476,95.28143838497851,95.02562046673846
0.2424849699398797,95.5129728585488,95.02110282294014
0.2444889779559118,95.26638264940654,95.01675484570968
